,Interest Pages,Follower Counts,Follow Rate
3430,Jeff Stibel,"141,888",0.054572307692307684
3431,Phil Baumann RN BSN,"104,544",0.04020923076923077
3432,Jeffrey Walker,"102,678",0.03949153846153846
3433,Julia Boorstin,"140,272",0.05395076923076923
3434,Steve Knight,"128,037",0.049245
3435,Mark Johnson,"97,177",0.03737576923076923
3436,Joel Makower,"102,616",0.03946769230769232
3437,Kathleen Murphy,"87,788",0.03376461538461538
3438,Dave Allen,"93,432",0.03593538461538461
3439,AXA,"856,353",0.3293665384615385
3440,VMware,"1,345,410",0.5174653846153846
3441,CEB now Gartner,"150,562",0.05790846153846154
3442,Tribune Media,"33,129",0.012741923076923078
3443,Bennett Coleman and Co. Ltd. (Times Group),"170,019",0.06539192307692307
3444,Aptech,"15,864",0.006101538461538462
3445,WNS Global Services,"271,833",0.10455115384615384
3446,Kotak Mahindra Bank,"392,726",0.15104846153846152
3447,Star TV Network,"242,048",0.09309538461538462
3448,HCL Infosystems Ltd.,"222,279",0.08549192307692308
3449,Lennox International,"61,512",0.023658461538461538
3450,HT Media Ltd,"62,034",0.023859230769230768
3451,Jet Airways,"177,084",0.06810923076923077
3452,QAI,"23,743",0.009131923076923077
3453,NASBA,"37,259",0.014330384615384616
3454,Accountants One,"32,931",0.01266576923076923
3455,Kingston Consulting Global Ltd,"15,695",0.006036538461538461
3456,IndiGo (InterGlobe Aviation Ltd),"216,614",0.08331307692307692
3457,Pease CPAs,"14,123",0.005431923076923077
3458,SpiceJet Limited,"102,468",0.039410769230769235
3459,InterGlobe Enterprises,"16,690",0.006419230769230769
3460,Kostin Ruffkess & Company LLC,"13,645",0.005248076923076923
3461,Grossberg Company LLP,"10,105",0.003886538461538461
3462,Meyners + Company,"6,501",0.002500384615384616
3463,Indian Institute of Technology Delhi,"156,841",0.060323461538461534
3464,Axis Bank,"1,043,334",0.4012823076923077
3465,EXL,"170,006",0.06538692307692308
3466,GEP Worldwide,"108,762",0.04183153846153846
3467,MTNL,"5,822",0.002239230769230769
3468,WWE,"72,876",0.028029230769230768
3469,YES BANK,"517,321",0.19896961538461536
3470,IGT Solutions,"106,637",0.04101423076923077
3471,Myntra,"605,257",0.2327911538461539
3472,Koenig Solutions Pvt. Ltd.,"9,949",0.003826538461538461
3473,Abdo Eick & Meyers LLP,"2,475",0.000951923076923077
3474,Viacom18 Media Private Limited,"270,739",0.1041303846153846
3475,Vicenti Lloyd & Stutzman CPAs is now CLA (CliftonLarsonAllen),"5,272",0.0020276923076923076
3476,Waterman Business Centres,"6,644",0.002555384615384616
3477,MongoDB,"226,169",0.08698807692307693
3478,Bookminders,"6,725",0.002586538461538461
3479,AGN International,"10,870",0.004180769230769231
3480,Avenue Supermarts Ltd,"27,895",0.010728846153846151
3481,BACP,"26,637",0.010245
3482,Citi India,"92,763",0.035678076923076917
3483,Paras Healthcare Pvt. Ltd.,"28,538",0.010976153846153849
3484,CoFoundersLab,"8,886",0.0034176923076923078
3485,Paytm,"648,090",0.24926538461538464
3486,Jabong,"95,847",0.03686423076923077
3487,HB Group of Industries,872,0.0003353846153846154
3488,KPMG India,"742,825",0.28570192307692305
3489,Vantage Integrated Security Solutions,"3,449",0.0013265384615384615
3490,Talentedge,"28,855",0.011098076923076924
3491,Eleve Media - An Influencer Marketing Platform Co.,"5,773",0.002220384615384616
3492,Vistara - TATA SIA Airlines Ltd.,"229,070",0.08810384615384616
3493,Van Heusen,"7,893",0.0030357692307692308
3494,Wejobz.com,"9,617",0.0036988461538461533
3495,Symbolic Inc.,228,8.769230769230771e-05
3496,ODN Digital Services Pvt. Ltd.,"9,058",0.003483846153846153
3497,Next Recruitments,"759,074",0.2919515384615385
3498,Crossover for Work,"2,408,482",0.9263392307692307
3499,The TOEFL® test,"135,370",0.05206538461538462
3500,Guru Gobind Singh Indraprastha University,"96,839",0.037245769230769235
3501,Publicis Sapient,"127,929",0.049203461538461536
3502,Sony India Software Centre,"9,804",0.003770769230769231
3503,Getout.travel,"2,397",0.0009219230769230768
3504,Institute of Management Technology Ghaziabad,"55,942",0.021516153846153848
3505,Predesk Training Solutions,696,0.0002676923076923076
3506,Unstoppable Leo,296,0.00011384615384615383
3507,Sports Illustrated,"49,619",0.01908423076923077
3508,The Football Association,"87,339",0.033591923076923075
3509,Seznam.cz,"21,250",0.008173076923076924
3510,Real Madrid C.F.,"102,688",0.03949538461538462
3511,UK Sport,"64,721",0.02489269230769231
3512,FPF - Federação Portuguesa de Futebol,"23,462",0.009023846153846157
3513,LaLiga,"88,043",0.033862692307692316
3514,EFL (English Football League),"30,007",0.011541153846153843
3515,The Premier League,"56,678",0.02179923076923077
3516,Svoboda & Williams,"1,480",0.0005692307692307692
3517,SPORT INVEST,799,0.0003073076923076924
3518,ISF - International School Sport Federation,938,0.0003607692307692308
3519,Friends Forever Company,58,2.230769230769231e-05
3520,Friends Forever Finance,7,2.6923076923076923e-06
3521,Careers in Sport,"56,933",0.02189730769230769
3522,Professional Football Scouts Association (PFSA),"27,654",0.010636153846153849
3523,Forbes Česko,"58,845",0.02263269230769231
3524,GLOBAL SPORTS a.s.,219,8.423076923076922e-05
3525,The FBA - The Football Business Academy,"8,048",0.003095384615384616
3526,Aspena - Překlady tlumočení lokalizace,167,6.423076923076922e-05
3527,Liga Portugal,"9,768",0.0037569230769230774
3528,I AM CALCIO,17,6.5384615384615374e-06
3529,CalcioBresciano.it,21,8.076923076923077e-06
3530,Pareco s.r.o.,10,3.846153846153846e-06
3531,OG Esports,908,0.0003492307692307692
3532,Jobs In Football,"74,450",0.02863461538461538
3533,Socios.com,"1,707",0.0006565384615384618
3534,Sports Job Finder,"28,479",0.01095346153846154
3535,Mayalukas.com,144,5.5384615384615394e-05
3536,Hope & Glory Sportswear,235,9.038461538461538e-05
3537,Prague Raptors Football Club,263,0.00010115384615384615
3538,Jobs4football Page,"11,058",0.004253076923076923
3539,Attack As One,4,1.5384615384615385e-06
3540,RunCzech,451,0.00017346153846153846
3541,Axelle Lemaire,"44,727",0.017202692307692308
3542,Orange Business Services,"434,487",0.1671103846153846
3543,Atos,"871,213",0.3350819230769231
3544,Nestlé Waters,"201,682",0.07757
3545,Nestlé Purina North America,"157,951",0.060750384615384616
3546,CGI,"604,982",0.2326853846153846
3547,SAS,"700,573",0.2694511538461539
3548,FedEx Services,"95,312",0.036658461538461536
3549,Bull,"30,164",0.011601538461538462
3550,Logica,"86,376",0.03322153846153846
3551,Orangina Schweppes Belgium SA,"20,611",0.007927307692307694
3552,Valeo,"778,438",0.2993992307692308
3553,BOMBARDIER,"774,254",0.29779
3554,Airbus,"1,311,603",0.5044626923076923
3555,IRI,"99,850",0.03840384615384616
3556,Airbus Aircraft,"541,760",0.2083692307692308
3557,ZF Group,"594,886",0.2288023076923077
3558,Faurecia,"440,565",0.16944807692307692
3559,Damco,"171,594",0.06599769230769231
3560,NetSuite,"271,497",0.10442192307692308
3561,CBS News,"60,367",0.023218076923076925
3562,Groupe Crédit Agricole,"217,218",0.08354538461538462
3563,Barry Callebaut Group,"161,346",0.06205615384615384
3564,JCDecaux,"138,830",0.05339615384615385
3565,Hunter Douglas Europe,"16,408",0.006310769230769231
3566,Elizabeth Arden,"59,056",0.02271384615384616
3567,O-I,"93,304",0.035886153846153845
3568,Legrand,"104,776",0.04029846153846154
3569,Micropole,"45,113",0.017351153846153846
3570,Lindt & Sprüngli,"79,912",0.03073538461538462
3571,Umanis,"48,165",0.018525
3572,Puratos,"149,019",0.05731500000000001
3573,Lactalis Group,"240,457",0.09248346153846154
3574,Pilgrim's,"39,517",0.015198846153846153
3575,IECISA,"68,861",0.026485
3576,Safran - Equipment,"85,266",0.03279461538461538
3577,Beam Suntory,"155,352",0.059750769230769225
3578,Conforama,"30,499",0.011730384615384616
3579,Yoplait,"32,744",0.012593846153846152
3580,CBS Television Distribution,"14,272",0.005489230769230769
3581,Bonduelle,"69,909",0.026888076923076924
3582,RTS - Radio Télévision Suisse,"33,275",0.012798076923076922
3583,Radio France,"46,448",0.017864615384615385
3584,emlyon business school,"90,037",0.034629615384615384
3585,Aeromexico,"363,200",0.13969230769230767
3586,DocuSign,"182,406",0.07015615384615384
3587,Bpifrance,"201,725",0.07758653846153846
3588,innocent drinks,"109,575",0.04214423076923077
3589,Palo Alto Networks,"406,393",0.156305
3590,LINKBYNET,"17,355",0.006675
3591,USA Triathlon,"10,421",0.0040080769230769215
3592,Intcomex,"33,143",0.012747307692307691
3593,Communitech,"19,315",0.007428846153846153
3594,Micropole Consulting Belgium,"1,831",0.0007042307692307693
3595,Trilogic,856,0.00032923076923076927
3596,CLASQUIN,"9,796",0.003767692307692307
3597,Groupe Roullier,"86,792",0.03338153846153846
3598,SRG SSR,"8,692",0.0033430769230769226
3599,Eroski,"52,049",0.020018846153846158
3600,SAVENCIA,"64,237",0.02470653846153846
3601,Groupe Aoste,"8,757",0.0033680769230769233
3602,Approach People Recruitment,"141,678",0.05449153846153847
3603,New Access,"5,434",0.00209
3604,Rossignol Group,"32,252",0.012404615384615384
3605,Banque Martin Maurel,"2,167",0.0008334615384615388
3606,The IRONMAN Group,"49,144",0.01890153846153846
3607,Alexander B. Smith,"10,542",0.004054615384615385
3608,marcus evans Group,"80,067",0.030795
3609,Business & Decision,"58,569",0.022526538461538462
3610,Cegid,"35,882",0.013800769230769231
3611,Groupe SEB,"133,902",0.05150076923076923
3612,Royal Caribbean Cruises Ltd.,"512,227",0.1970103846153846
3613,Servier,"294,967",0.11344884615384615
3614,TMC,"30,772",0.011835384615384616
3615,Business France (Export),"81,740",0.03143846153846154
3616,Iberostar Group,"106,495",0.04095961538461538
3617,Jedox,"21,309",0.00819576923076923
3618,bbv Software Services Corp,"2,977",0.001145
3619,CBS Radio,"30,472",0.01172
3620,Launchmetrics,"29,023",0.011162692307692307
3621,ADEO Services,"29,464",0.011332307692307694
3622,ACTIUM LLC,"2,192",0.0008430769230769233
3623,Pramex International,"4,150",0.001596153846153846
3624,Visiativ,"11,466",0.00441
3625,Groupe BPCE,"107,365",0.04129423076923077
3626,IKOS GROUP,"37,409",0.014388076923076925
3627,French-American Chamber of Commerce - Chicago,"1,601",0.0006157692307692307
3628,Safran,"589,817",0.2268526923076923
3629,Villars Maître Chocolatier,"1,355",0.0005211538461538462
3630,Naturex,"31,525",0.012125
3631,La Mutuelle Générale,"23,356",0.008983076923076923
3632,Escuela Bancaria y Comercial,"44,917",0.01727576923076923
3633,La Robinetterie Industrielle (LRI),"2,765",0.0010634615384615383
3634,Chambre de Commerce et d'Industrie Française de Barcelone,"16,108",0.006195384615384615
3635,WinMedia,280,0.00010769230769230772
3636,ProductLife Group,"6,988",0.0026876923076923076
3637,Sopra Steria Next,"39,371",0.01514269230769231
3638,Industria Envasadora de Queretaro,"2,461",0.0009465384615384618
3639,Brainwave GRC,955,0.00036730769230769233
3640,Brilliant®,"33,328",0.01281846153846154
3641,PARISOMA,"1,092",0.00042
3642,TheFork.fr,"21,404",0.008232307692307692
3643,Air Culinaire Worldwide,"2,861",0.0011003846153846157
3644,Mermet USA,"1,718",0.0006607692307692307
3645,Nutland B.V.,"1,658",0.0006376923076923078
3646,Airbus Defence and Space,"223,192",0.08584307692307692
3647,Reuben Sinclair Ltd | Sales Marketing PR Data and Digital Recruitment,"27,557",0.010598846153846157
3648,BIOTEM Custom Antibodies & Services,"1,814",0.0006976923076923077
3649,Energy Sistem,"9,311",0.003581153846153846
3650,Trilogiq USA,"1,335",0.0005134615384615385
3651,Tropical Foods LLC,"8,391",0.0032273076923076925
3652,305 Broadcast,241,9.269230769230771e-05
3653,Brioche PASQUIER,"29,559",0.011368846153846156
3654,SUCDEN Groupe Sucres & Denrées,"3,332",0.0012815384615384616
3655,Alder Koten,"7,720",0.002969230769230769
3656,Cámara Franco-Española de Comercio e Industria - La Chambre,"6,550",0.0025192307692307693
3657,Laboratoire Puressentiel®,"64,834",0.024936153846153847
3658,Gregori International - Sports Fields Contractor and Turf Specialist,967,0.00037192307692307687
3659,Business & Decision Life Sciences,"6,519",0.0025073076923076924
3660,Bonafont,"29,379",0.011299615384615384
3661,Saint-Gobain ADFORS,"5,539",0.002130384615384616
3662,BiBOARD,"1,114",0.0004284615384615385
3663,Freeride World Tour,"5,500",0.002115384615384616
3664,SAMES - Safran Group,"1,572",0.0006046153846153846
3665,Trilogiq México,507,0.000195
3666,BlueKanGo Software,"5,453",0.0020973076923076926
3667,Esprit Gourmand,"1,190",0.0004576923076923077
3668,Deloitte España,"229,306",0.08819461538461539
3669,Sanhua International Europe S.L.,"5,477",0.0021065384615384613
3670,Tiens,"155,729",0.059895769230769225
3671,Fibremex S.A. de C.V.,"1,186",0.0004561538461538462
3672,Blue Diamond Almonds Global Ingredients,"2,948",0.001133846153846154
3673,Sopra Banking Software,"49,723",0.01912423076923077
3674,INC - International Nut & Dried Fruit Council,"5,843",0.0022473076923076925
3675,Accenture España,"91,708",0.035272307692307686
3676,TokyWoky,"1,231",0.0004734615384615385
3677,ADEO,"38,255",0.014713461538461538
3678,Mermet UK,62,2.3846153846153853e-05
3679,YUN PARTNERS,"2,532",0.0009738461538461537
3680,BBVA en España,"63,682",0.024493076923076926
3681,Accenture México,"71,725",0.02758653846153846
3682,STERIPURE,405,0.00015576923076923076
3683,Atos IT Solutions and Services A/S,"34,351",0.013211923076923078
3684,Axeleo,"3,730",0.0014346153846153847
3685,Inneva Pharma S.L.,428,0.00016461538461538463
3686,Haribo France,"47,938",0.018437692307692308
3687,FM GASTRONOMIA,504,0.00019384615384615382
3688,Harbest Partners,192,7.384615384615384e-05
3689,Del Monte Foods Inc.,"39,089",0.015034230769230768
3690,Walmart eCommerce Mexico (Walmart.com.mx),"14,525",0.005586538461538461
3691,ITX,"1,937",0.000745
3692,Compressport International,"2,045",0.0007865384615384617
3693,Andjoy,"3,792",0.0014584615384615385
3694,NL INTERNATIONAL,"4,587",0.0017642307692307692
3695,Gabinete de Innovación Europa,35,1.3461538461538465e-05
3696,Immfly,"10,908",0.004195384615384615
3697,Valoo,568,0.00021846153846153847
3698,alertgasoil™ - fuel cost killer,986,0.00037923076923076935
3699,DSI Recruiting Services,"1,159",0.00044576923076923076
3700,Big Moustache,"2,639",0.0010149999999999998
3701,TRILOGIQ IBERIA SL,117,4.5e-05
3702,Antésite & Noirot,532,0.00020461538461538463
3703,La Rosière Tourisme,899,0.0003457692307692308
3704,MAITRE PRUNILLE,"1,610",0.0006192307692307693
3705,MexWorld Consulting,36,1.3846153846153848e-05
3706,Bosch Switzerland,"8,147",0.0031334615384615385
3707,Mars Petcare,"115,833",0.04455115384615385
3708,Carrefour Argentina,"151,509",0.0582726923076923
3709,Touton SA,"5,368",0.0020646153846153852
3710,AXELYO,"2,789",0.0010726923076923077
3711,Les Indés Radios,"1,340",0.0005153846153846154
3712,TV Léman Bleu SA,"1,399",0.0005380769230769231
3713,Carrefour Brasil,"913,638",0.3513992307692308
3714,SEFPRO,"2,673",0.001028076923076923
3715,AtomSwap DeFi,"263,639",0.10139961538461538
3716,MISETAL - Trading solutions,274,0.00010538461538461541
3717,Brigad ⚡️,"4,434",0.0017053846153846153
3718,DES | Digital Enterprise Show,"3,306",0.0012715384615384615
3719,MIRAXESS,389,0.00014961538461538462
3720,TMC Spain,"2,043",0.0007857692307692307
3721,BIBOARD España,35,1.3461538461538465e-05
3722,Baires!,"9,212",0.0035430769230769227
3723,MAFELEC TEAM,"2,452",0.000943076923076923
3724,KELTIS,"1,272",0.0004892307692307694
3725,Moustache Bikes - Smiling Machines,"5,495",0.002113461538461539
3726,Aria Sud,951,0.0003657692307692308
3727,COLOR FOODS,"3,079",0.0011842307692307692
3728,Base Organic Food,767,0.000295
3729,RDV Products,217,8.346153846153847e-05
3730,Chocolaterie Castelain,299,0.00011499999999999999
3731,Mermet SAS,"1,324",0.0005092307692307691
3732,Pernod Ricard India,"339,623",0.13062423076923074
3733,Nutnose.com - Stay Inside Trade Worldwide,"1,311",0.0005042307692307693
3734,WorkinEntertainment.com - Jobs in TV Film Radio Music and Media,"12,197",0.004691153846153846
3735,Daikin Applied Latin America,"12,276",0.004721538461538461
3736,Top Perfil by Samsic HR,"3,036",0.0011676923076923075
3737,Brousse Vergez,371,0.0001426923076923077
3738,Lola Market,"11,252",0.004327692307692308
3739,Schweppes Suntory Benelux,"20,284",0.007801538461538461
3740,Oxatis | E-Commerce as a Service Germany,762,0.00029307692307692314
3741,Ontellus,"4,531",0.0017426923076923075
3742,Callebaut,"6,103",0.0023473076923076924
3743,Les Petits Bidons,"6,105",0.002348076923076923
3744,SEVAM Madagascar,56,2.153846153846154e-05
3745,Royal Caribbean Group,"496,658",0.1910223076923077
3746,Excelia Madagascar,14,5.384615384615385e-06
3747,Peexeo Coworking & salles de réunion,74,2.8461538461538464e-05
3748,Inetum,"194,184",0.07468615384615385
3749,OHANA TRIATHLON,181,6.961538461538462e-05
3750,Suntory Beverage & Food Benelux,"20,268",0.007795384615384614
3751,James Caan CBE,"3,273,837",1.2591680769230769
3752,Jean-Laurent Bonnafé,"67,804",0.02607846153846154
3753,BNP Paribas,"914,040",0.35155384615384616
3754,Sky,"387,808",0.14915692307692308
3755,Legal & General,"71,307",0.02742576923076924
3756,Phoenix Group,"14,348",0.005518461538461538
3757,Mitchells & Butlers PLC,"43,563",0.016755000000000003
3758,Robert Walters,"825,316",0.3174292307692308
3759,ISE Partners,"23,288",0.008956923076923078
3760,Jaguar Land Rover,"629,467",0.2421026923076923
3761,BNP Paribas Personal Finance,"80,732",0.031050769230769232
3762,Porsche Cars GB Ltd,"63,237",0.02432192307692308
3763,South Staffs Water,"6,372",0.0024507692307692308
3764,Sports Direct,"4,689",0.0018034615384615387
3765,University College Birmingham,"14,306",0.005502307692307692
3766,SevenCapital,"6,061",0.002331153846153846
3767,Planet Pharma,"257,118",0.09889153846153846
3768,Pandora Events,448,0.0001723076923076923
3769,NHS England,"448,321",0.17243115384615385
3770,Mercedes-Benz Careers International,"49,336",0.018975384615384616
3771,BNP Paribas Securities Services,"80,165",0.03083269230769231
3772,Mad Over Marketing (M.O.M),"339,690",0.13065
